0.354 ± 0.008,34.632 ± 0.809
0.355 ± 0.007,34.533 ± 0.651
0.361 ± 0.009,35.257 ± 0.898
0.351 ± 0.007,34.276 ± 0.979
0.354 ± 0.008,34.658 ± 0.826
0.355 ± 0.007,34.829 ± 1.070
0.347 ± 0.007,34.197 ± 0.976
0.353 ± 0.008,34.441 ± 1.069
0.356 ± 0.008,34.730 ± 0.828
0.344 ± 0.007,33.618 ± 1.044
0.349 ± 0.008,34.132 ± 1.128
0.352 ± 0.009,34.309 ± 0.751
0.346 ± 0.008,33.908 ± 0.766
0.347 ± 0.007,34.053 ± 0.742
0.349 ± 0.007,34.507 ± 0.667
0.346 ± 0.007,34.243 ± 0.865
0.348 ± 0.006,34.224 ± 0.538
0.347 ± 0.006,34.408 ± 0.623
0.338 ± 0.005,33.217 ± 0.866
0.343 ± 0.005,33.336 ± 0.578
0.344 ± 0.005,33.737 ± 0.990
0.342 ± 0.008,33.539 ± 0.941
0.345 ± 0.009,33.842 ± 0.906
0.345 ± 0.008,34.145 ± 0.706
0.324 ± 0.008,31.487 ± 0.842
0.326 ± 0.004,32.138 ± 0.949
0.332 ± 0.006,32.612 ± 0.762
0.331 ± 0.005,32.737 ± 0.763
0.335 ± 0.006,32.888 ± 0.610
0.338 ± 0.007,33.276 ± 1.014
0.309 ± 0.007,30.539 ± 0.992
0.315 ± 0.004,30.789 ± 1.114
0.318 ± 0.007,31.401 ± 1.156
0.312 ± 0.005,30.664 ± 0.942
0.316 ± 0.005,31.355 ± 0.967
0.323 ± 0.005,31.770 ± 0.899
0.346 ± 0.007,33.757 ± 0.879
0.348 ± 0.007,34.007 ± 0.837
0.350 ± 0.007,34.553 ± 0.771
0.347 ± 0.009,33.882 ± 1.090
0.348 ± 0.006,33.993 ± 0.857
0.349 ± 0.008,34.112 ± 0.916
0.342 ± 0.006,33.336 ± 0.844
0.345 ± 0.005,33.684 ± 0.813
0.346 ± 0.006,33.717 ± 0.931
0.344 ± 0.006,33.737 ± 0.818
0.344 ± 0.009,33.618 ± 0.804
0.346 ± 0.007,33.987 ± 0.814
0.333 ± 0.005,32.414 ± 0.871
0.337 ± 0.003,33.013 ± 0.769
0.339 ± 0.003,33.355 ± 0.988
0.336 ± 0.006,32.757 ± 0.627
0.339 ± 0.005,33.289 ± 0.752
0.341 ± 0.007,33.414 ± 0.888
0.322 ± 0.005,31.849 ± 0.910
0.327 ± 0.004,32.257 ± 0.929
0.332 ± 0.007,32.684 ± 1.079
0.323 ± 0.007,31.862 ± 0.745
0.329 ± 0.006,31.967 ± 0.613
0.332 ± 0.005,32.217 ± 0.714
0.347 ± 0.007,33.763 ± 0.956
0.347 ± 0.007,33.855 ± 0.859
0.350 ± 0.008,34.750 ± 0.617
0.346 ± 0.007,33.941 ± 0.811
0.347 ± 0.007,34.158 ± 0.852
0.347 ± 0.007,34.250 ± 0.828
0.340 ± 0.006,33.151 ± 0.844
0.342 ± 0.005,33.737 ± 0.919
0.345 ± 0.006,33.691 ± 0.845
0.344 ± 0.008,33.632 ± 0.680
0.345 ± 0.008,33.546 ± 0.832
0.345 ± 0.007,34.072 ± 0.754
0.325 ± 0.007,31.763 ± 0.982
0.329 ± 0.006,32.342 ± 0.853
0.336 ± 0.006,32.836 ± 0.812
0.331 ± 0.007,32.770 ± 0.549
0.336 ± 0.007,33.151 ± 0.766
0.339 ± 0.007,33.211 ± 0.980
0.314 ± 0.006,30.651 ± 1.332
0.315 ± 0.006,30.862 ± 0.977
0.320 ± 0.006,31.586 ± 0.764
0.316 ± 0.008,31.007 ± 0.956
0.318 ± 0.006,31.697 ± 0.821
0.322 ± 0.004,31.836 ± 0.839
0.350 ± 0.008,34.204 ± 0.841
0.350 ± 0.007,34.368 ± 0.767
0.355 ± 0.009,34.651 ± 0.666
0.347 ± 0.008,34.217 ± 0.729
0.349 ± 0.006,34.158 ± 0.683
0.352 ± 0.006,34.487 ± 0.766
0.346 ± 0.006,33.961 ± 1.064
0.347 ± 0.008,33.882 ± 0.826
0.350 ± 0.007,34.362 ± 0.867
0.344 ± 0.007,33.901 ± 0.769
0.346 ± 0.008,33.934 ± 0.753
0.347 ± 0.007,34.401 ± 0.645
0.339 ± 0.005,33.303 ± 0.969
0.339 ± 0.006,33.428 ± 0.899
0.345 ± 0.008,33.921 ± 0.810
0.340 ± 0.006,33.191 ± 1.016
0.341 ± 0.006,33.691 ± 1.020
0.345 ± 0.006,33.928 ± 1.170
0.329 ± 0.006,32.132 ± 1.079
0.331 ± 0.007,32.507 ± 1.012
0.335 ± 0.005,33.474 ± 0.912
0.324 ± 0.005,32.007 ± 1.064
0.330 ± 0.003,32.224 ± 1.101
0.333 ± 0.006,32.816 ± 0.755
0.354 ± 0.009,34.257 ± 1.053
0.353 ± 0.009,34.447 ± 0.780
0.357 ± 0.009,34.836 ± 1.192
0.349 ± 0.011,34.375 ± 0.721
0.351 ± 0.009,34.224 ± 1.048
0.354 ± 0.007,34.546 ± 0.630
0.350 ± 0.007,34.059 ± 0.904
0.351 ± 0.007,34.099 ± 1.089
0.355 ± 0.009,34.289 ± 0.772
0.346 ± 0.007,34.053 ± 0.499
0.347 ± 0.008,33.842 ± 0.692
0.351 ± 0.007,34.132 ± 0.660
0.345 ± 0.008,33.901 ± 0.797
0.346 ± 0.006,34.007 ± 0.564
0.349 ± 0.007,34.099 ± 0.793
0.345 ± 0.006,33.796 ± 0.528
0.346 ± 0.007,33.875 ± 0.832
0.350 ± 0.007,34.401 ± 0.714
0.337 ± 0.007,33.171 ± 0.752
0.341 ± 0.006,33.783 ± 0.774
0.344 ± 0.006,33.941 ± 0.787
0.333 ± 0.006,32.730 ± 0.585
0.335 ± 0.004,32.974 ± 0.948
0.338 ± 0.006,33.684 ± 0.699
0.351 ± 0.009,34.257 ± 1.106
0.353 ± 0.008,34.289 ± 0.945
0.354 ± 0.008,34.526 ± 1.007
0.349 ± 0.007,34.191 ± 0.786
0.349 ± 0.008,34.072 ± 1.036
0.354 ± 0.007,34.276 ± 0.680
0.345 ± 0.008,33.993 ± 0.838
0.350 ± 0.006,34.053 ± 0.691
0.351 ± 0.005,33.803 ± 0.562
0.345 ± 0.007,33.980 ± 0.657
0.348 ± 0.008,33.974 ± 0.906
0.347 ± 0.008,34.257 ± 0.547
0.340 ± 0.004,33.158 ± 0.827
0.342 ± 0.004,33.507 ± 0.804
0.346 ± 0.007,33.816 ± 0.666
0.342 ± 0.007,33.296 ± 0.966
0.344 ± 0.006,33.908 ± 0.880
0.343 ± 0.008,33.901 ± 0.946
0.328 ± 0.005,32.342 ± 1.026
0.333 ± 0.006,32.855 ± 0.909
0.336 ± 0.006,32.987 ± 0.911
0.326 ± 0.006,32.092 ± 0.927
0.330 ± 0.005,32.493 ± 0.644
0.335 ± 0.006,33.158 ± 0.928
0.358 ± 0.008,34.901 ± 0.773
0.359 ± 0.009,34.941 ± 0.880
0.359 ± 0.009,35.553 ± 1.070
0.353 ± 0.008,34.763 ± 1.092
0.356 ± 0.008,34.849 ± 1.155
0.358 ± 0.010,34.954 ± 0.993
0.355 ± 0.008,34.184 ± 0.878
0.356 ± 0.008,34.586 ± 0.947
0.360 ± 0.009,35.151 ± 0.867
0.352 ± 0.006,34.316 ± 0.919
0.354 ± 0.007,34.276 ± 0.913
0.356 ± 0.008,34.770 ± 1.005
0.352 ± 0.005,33.803 ± 0.806
0.354 ± 0.007,34.717 ± 0.897
0.356 ± 0.008,34.533 ± 0.745
0.348 ± 0.008,34.191 ± 0.874
0.353 ± 0.009,34.263 ± 1.138
0.355 ± 0.007,34.197 ± 0.873
0.346 ± 0.008,33.757 ± 0.659
0.353 ± 0.006,34.072 ± 1.041
0.355 ± 0.009,34.783 ± 1.194
0.338 ± 0.008,33.289 ± 0.903
0.345 ± 0.005,33.671 ± 1.081
0.349 ± 0.007,34.171 ± 0.742
0.358 ± 0.010,34.789 ± 0.927
0.357 ± 0.010,35.086 ± 1.292
0.361 ± 0.008,35.362 ± 1.205
0.353 ± 0.009,34.704 ± 0.945
0.357 ± 0.009,35.020 ± 1.249
0.361 ± 0.008,35.349 ± 1.250
0.356 ± 0.008,34.757 ± 0.874
0.358 ± 0.009,35.138 ± 0.753
0.359 ± 0.010,35.224 ± 0.808
0.354 ± 0.009,34.664 ± 1.132
0.355 ± 0.009,34.901 ± 0.683
0.359 ± 0.009,34.803 ± 0.994
0.357 ± 0.007,34.789 ± 0.813
0.357 ± 0.008,34.697 ± 0.715
0.359 ± 0.007,35.454 ± 0.719
0.352 ± 0.008,34.447 ± 1.316
0.357 ± 0.008,34.408 ± 1.058
0.355 ± 0.008,34.842 ± 0.895
0.357 ± 0.007,34.316 ± 0.924
0.356 ± 0.008,34.586 ± 0.793
0.358 ± 0.009,34.763 ± 0.577
0.350 ± 0.006,34.342 ± 1.003
0.351 ± 0.006,34.645 ± 0.762
0.356 ± 0.007,34.513 ± 0.896
0.358 ± 0.011,34.947 ± 0.928
0.357 ± 0.008,34.901 ± 1.273
0.360 ± 0.009,35.421 ± 1.030
0.353 ± 0.008,34.862 ± 1.261
0.355 ± 0.010,34.908 ± 1.120
0.356 ± 0.011,35.191 ± 1.033
0.354 ± 0.005,34.599 ± 0.847
0.358 ± 0.011,34.809 ± 1.030
0.359 ± 0.009,35.105 ± 1.028
0.351 ± 0.007,34.375 ± 0.843
0.354 ± 0.009,34.704 ± 0.990
0.357 ± 0.009,34.730 ± 1.129
0.354 ± 0.005,34.322 ± 0.815
0.355 ± 0.007,34.586 ± 0.670
0.359 ± 0.009,34.875 ± 0.683
0.348 ± 0.007,34.250 ± 0.981
0.352 ± 0.008,34.276 ± 0.947
0.355 ± 0.009,34.572 ± 1.084
0.350 ± 0.007,34.092 ± 0.944
0.353 ± 0.005,34.401 ± 1.199
0.355 ± 0.006,34.586 ± 0.547
0.341 ± 0.007,33.605 ± 1.093
0.348 ± 0.006,34.105 ± 1.125
0.350 ± 0.009,34.421 ± 0.801
0.329 ± 0.007,32.428 ± 0.659
0.333 ± 0.006,32.401 ± 0.757
0.340 ± 0.004,33.211 ± 0.972
0.328 ± 0.007,32.342 ± 0.628
0.331 ± 0.005,32.566 ± 0.996
0.333 ± 0.006,32.763 ± 0.635
0.317 ± 0.007,31.322 ± 0.555
0.323 ± 0.006,31.513 ± 0.971
0.328 ± 0.007,32.053 ± 0.590
0.320 ± 0.004,31.467 ± 0.840
0.323 ± 0.005,31.895 ± 0.789
0.324 ± 0.004,32.086 ± 0.909
0.301 ± 0.005,29.507 ± 0.981
0.306 ± 0.005,29.941 ± 0.944
0.311 ± 0.008,30.467 ± 1.140
0.304 ± 0.007,29.875 ± 0.875
0.310 ± 0.006,29.974 ± 0.598
0.315 ± 0.007,30.684 ± 0.746
0.298 ± 0.007,29.434 ± 1.258
0.300 ± 0.005,29.678 ± 0.866
0.304 ± 0.005,29.921 ± 1.494
0.292 ± 0.007,28.796 ± 0.911
0.293 ± 0.006,29.105 ± 1.017
0.300 ± 0.006,29.276 ± 0.835
0.339 ± 0.007,33.303 ± 0.713
0.342 ± 0.007,33.382 ± 0.932
0.341 ± 0.005,33.645 ± 1.029
0.334 ± 0.006,33.033 ± 0.625
0.338 ± 0.005,32.974 ± 0.910
0.339 ± 0.007,33.230 ± 0.772
0.337 ± 0.008,33.164 ± 0.771
0.338 ± 0.006,33.467 ± 0.832
0.341 ± 0.006,33.842 ± 1.281
0.334 ± 0.006,32.901 ± 0.575
0.335 ± 0.007,32.947 ± 0.965
0.335 ± 0.006,32.908 ± 0.569
0.335 ± 0.009,33.191 ± 0.858
0.337 ± 0.006,33.434 ± 0.968
0.339 ± 0.006,33.336 ± 1.018
0.335 ± 0.008,32.671 ± 0.670
0.335 ± 0.007,32.822 ± 0.589
0.336 ± 0.007,33.046 ± 0.626
0.337 ± 0.009,33.105 ± 0.929
0.336 ± 0.010,32.947 ± 0.878
0.337 ± 0.008,33.053 ± 0.953
0.334 ± 0.011,32.842 ± 0.899
0.336 ± 0.010,32.763 ± 0.768
0.335 ± 0.006,32.941 ± 0.613
0.331 ± 0.009,32.559 ± 0.632
0.334 ± 0.005,32.776 ± 0.721
0.339 ± 0.005,33.007 ± 0.994
0.330 ± 0.007,32.368 ± 0.761
0.332 ± 0.008,32.395 ± 0.773
0.333 ± 0.005,32.862 ± 0.949
0.322 ± 0.009,31.546 ± 0.612
0.324 ± 0.007,31.862 ± 1.015
0.328 ± 0.006,32.230 ± 0.739
0.322 ± 0.006,31.993 ± 0.839
0.325 ± 0.005,32.007 ± 0.755
0.328 ± 0.007,32.270 ± 0.510
0.304 ± 0.008,29.638 ± 1.173
0.308 ± 0.007,30.118 ± 0.947
0.313 ± 0.005,30.487 ± 0.991
0.309 ± 0.007,30.276 ± 0.673
0.314 ± 0.005,30.507 ± 0.394
0.316 ± 0.004,31.224 ± 0.876
0.299 ± 0.006,29.500 ± 1.056
0.301 ± 0.006,29.586 ± 0.984
0.307 ± 0.006,29.993 ± 1.151
0.295 ± 0.006,28.737 ± 1.183
0.295 ± 0.006,28.921 ± 1.265
0.301 ± 0.005,29.513 ± 0.945
0.343 ± 0.004,33.895 ± 0.753
0.344 ± 0.007,33.684 ± 0.623
0.346 ± 0.008,33.770 ± 0.602
0.340 ± 0.008,33.296 ± 1.070
0.340 ± 0.004,33.487 ± 0.749
0.342 ± 0.008,33.553 ± 0.953
0.335 ± 0.007,33.171 ± 0.781
0.340 ± 0.006,33.072 ± 0.822
0.342 ± 0.003,33.368 ± 0.854
0.333 ± 0.006,32.901 ± 0.634
0.338 ± 0.007,32.954 ± 0.912
0.340 ± 0.004,33.184 ± 0.840
0.328 ± 0.010,32.296 ± 0.907
0.328 ± 0.008,32.428 ± 0.705
0.337 ± 0.008,33.092 ± 0.986
0.321 ± 0.005,31.526 ± 0.928
0.328 ± 0.003,32.276 ± 0.554
0.332 ± 0.006,32.717 ± 0.814
0.316 ± 0.008,30.928 ± 0.735
0.324 ± 0.007,31.625 ± 1.067
0.326 ± 0.006,32.211 ± 1.080
0.308 ± 0.006,29.993 ± 0.829
0.313 ± 0.006,30.480 ± 0.648
0.320 ± 0.006,31.342 ± 0.802
0.347 ± 0.006,33.770 ± 0.530
0.349 ± 0.006,33.954 ± 0.635
0.350 ± 0.007,34.257 ± 0.548
0.341 ± 0.007,33.671 ± 0.690
0.344 ± 0.008,33.796 ± 0.750
0.344 ± 0.007,34.000 ± 0.613
0.343 ± 0.008,33.717 ± 0.624
0.348 ± 0.005,34.197 ± 0.765
0.350 ± 0.006,34.382 ± 0.771
0.340 ± 0.006,33.388 ± 1.046
0.342 ± 0.006,33.526 ± 0.877
0.344 ± 0.006,33.901 ± 0.743
0.343 ± 0.006,33.421 ± 1.012
0.343 ± 0.006,34.046 ± 0.839
0.346 ± 0.005,34.309 ± 1.027
0.338 ± 0.006,33.178 ± 0.938
0.339 ± 0.006,33.329 ± 0.740
0.341 ± 0.004,33.750 ± 0.858
0.343 ± 0.007,33.513 ± 0.907
0.343 ± 0.007,33.961 ± 0.969
0.344 ± 0.007,33.684 ± 0.860
0.338 ± 0.008,33.007 ± 0.571
0.339 ± 0.009,33.362 ± 0.636
0.341 ± 0.008,33.408 ± 0.680
0.345 ± 0.006,33.789 ± 0.756
0.348 ± 0.007,33.704 ± 0.753
0.348 ± 0.008,34.237 ± 0.827
0.342 ± 0.006,33.684 ± 0.967
0.343 ± 0.007,33.717 ± 1.089
0.346 ± 0.007,33.789 ± 0.842
0.338 ± 0.004,32.987 ± 1.041
0.340 ± 0.006,33.454 ± 0.711
0.344 ± 0.005,33.908 ± 0.927
0.336 ± 0.006,32.875 ± 0.774
0.336 ± 0.005,32.987 ± 0.672
0.341 ± 0.005,33.309 ± 0.935
0.330 ± 0.004,32.349 ± 0.625
0.333 ± 0.006,32.717 ± 0.750
0.338 ± 0.005,33.066 ± 1.133
0.322 ± 0.008,31.947 ± 0.516
0.330 ± 0.005,32.507 ± 0.854
0.333 ± 0.005,32.809 ± 0.764
0.320 ± 0.008,31.474 ± 0.853
0.323 ± 0.009,31.882 ± 0.695
0.330 ± 0.006,32.526 ± 1.102
0.313 ± 0.009,30.684 ± 1.056
0.316 ± 0.008,31.092 ± 0.712
0.324 ± 0.004,31.770 ± 0.569
0.353 ± 0.007,34.263 ± 0.531
0.353 ± 0.006,34.283 ± 0.829
0.357 ± 0.008,34.855 ± 0.746
0.346 ± 0.009,33.882 ± 0.727
0.349 ± 0.008,34.257 ± 0.970
0.352 ± 0.008,34.355 ± 1.096
0.351 ± 0.008,34.007 ± 1.059
0.351 ± 0.008,34.138 ± 1.006
0.357 ± 0.008,34.520 ± 0.824
0.343 ± 0.007,33.461 ± 0.991
0.346 ± 0.007,33.717 ± 0.898
0.349 ± 0.010,34.276 ± 1.157
0.342 ± 0.007,33.204 ± 1.047
0.348 ± 0.007,33.895 ± 0.832
0.353 ± 0.005,34.414 ± 0.982
0.335 ± 0.007,32.447 ± 0.821
0.341 ± 0.007,33.283 ± 0.918
0.346 ± 0.008,33.842 ± 1.078
0.334 ± 0.009,32.803 ± 0.842
0.342 ± 0.006,33.362 ± 0.809
0.352 ± 0.010,34.020 ± 1.010
0.326 ± 0.007,31.967 ± 0.883
0.333 ± 0.007,32.559 ± 1.026
0.337 ± 0.007,32.882 ± 0.847
0.355 ± 0.007,34.987 ± 0.648
0.356 ± 0.008,34.704 ± 0.749
0.358 ± 0.009,35.184 ± 0.872
0.350 ± 0.005,34.395 ± 0.943
0.355 ± 0.008,34.526 ± 0.995
0.354 ± 0.007,34.513 ± 0.898
0.353 ± 0.007,34.461 ± 0.815
0.357 ± 0.011,34.526 ± 0.644
0.359 ± 0.011,35.125 ± 0.722
0.351 ± 0.006,34.191 ± 0.798
0.354 ± 0.006,34.421 ± 0.883
0.355 ± 0.008,34.533 ± 0.650
0.355 ± 0.007,34.467 ± 0.781
0.357 ± 0.009,34.664 ± 0.826
0.356 ± 0.007,34.895 ± 0.637
0.349 ± 0.009,34.171 ± 1.003
0.350 ± 0.006,34.395 ± 0.909
0.353 ± 0.005,34.737 ± 0.852
0.350 ± 0.006,34.645 ± 0.742
0.354 ± 0.009,34.322 ± 0.781
0.356 ± 0.006,34.395 ± 0.646
0.347 ± 0.007,33.875 ± 0.865
0.348 ± 0.006,34.072 ± 0.912
0.350 ± 0.007,34.684 ± 0.743
0.354 ± 0.005,34.638 ± 1.130
0.357 ± 0.011,34.842 ± 0.523
0.358 ± 0.006,35.158 ± 1.024
0.349 ± 0.008,34.151 ± 0.921
0.349 ± 0.007,34.336 ± 0.912
0.351 ± 0.007,34.487 ± 0.870
0.351 ± 0.006,34.151 ± 0.613
0.354 ± 0.007,34.605 ± 0.736
0.356 ± 0.008,34.520 ± 0.836
0.346 ± 0.007,34.112 ± 0.767
0.348 ± 0.005,34.191 ± 1.015
0.351 ± 0.006,34.454 ± 0.914
0.348 ± 0.009,33.711 ± 0.831
0.350 ± 0.007,34.388 ± 0.740
0.354 ± 0.007,34.632 ± 1.029
0.338 ± 0.008,33.000 ± 0.846
0.343 ± 0.007,33.632 ± 0.975
0.347 ± 0.006,34.059 ± 0.864
0.340 ± 0.009,33.250 ± 1.185
0.344 ± 0.007,33.395 ± 0.787
0.351 ± 0.007,34.539 ± 0.844
0.331 ± 0.007,32.342 ± 0.927
0.337 ± 0.006,32.980 ± 1.043
0.340 ± 0.007,33.730 ± 0.764
0.342 ± 0.004,33.513 ± 0.813
0.348 ± 0.005,33.730 ± 0.944
